image_path,ticker,date,label,label_id,RSI,MACD,MACD_signal,forward_return,trend_score,split
D:\full-stack2\data\charts\META\2024-12-12.png,META,2024-12-12,Down,0,68.27,14.6504,9.4668,-0.0483,-0.8786,val
D:\full-stack2\data\charts\NFLX\2024-12-12.png,NFLX,2024-12-12,Neutral,1,68.32,3.526,3.6102,-0.0194,-0.3715,val
D:\full-stack2\data\charts\AAPL\2024-12-13.png,AAPL,2024-12-13,Up,2,75.68,5.1615,4.166,0.0164,0.7033,val
D:\full-stack2\data\charts\GOOGL\2024-12-13.png,GOOGL,2024-12-13,Neutral,1,66.26,4.6647,2.4816,0.0075,0.0985,val
D:\full-stack2\data\charts\MSFT\2024-12-13.png,MSFT,2024-12-13,Down,0,66.45,7.5624,5.4652,-0.0502,-1.4136,val
D:\full-stack2\data\charts\TSLA\2024-12-13.png,TSLA,2024-12-13,Neutral,1,78.6,33.5642,28.2524,-0.0431,-0.4784,val
D:\full-stack2\data\charts\AMZN\2024-12-13.png,AMZN,2024-12-13,Neutral,1,68.73,7.9541,6.6085,-0.0271,-0.4636,val
D:\full-stack2\data\charts\NVDA\2024-12-13.png,NVDA,2024-12-13,Neutral,1,42.7,-0.6527,0.2636,0.0241,0.3098,val
D:\full-stack2\data\charts\META\2024-12-13.png,META,2024-12-13,Down,0,61.9,14.4558,10.4646,-0.0462,-0.8147,val
D:\full-stack2\data\charts\NFLX\2024-12-13.png,NFLX,2024-12-13,Neutral,1,65.44,3.3554,3.5593,-0.0201,-0.3781,val
D:\full-stack2\data\charts\AAPL\2024-12-16.png,AAPL,2024-12-16,Neutral,1,78.75,5.3981,4.4124,-0.0025,-0.1268,val
D:\full-stack2\data\charts\GOOGL\2024-12-16.png,GOOGL,2024-12-16,Neutral,1,71.08,5.5304,3.0914,-0.0374,-0.4841,val
D:\full-stack2\data\charts\MSFT\2024-12-16.png,MSFT,2024-12-16,Down,0,69.31,7.9156,5.9553,-0.0666,-2.4092,val
D:\full-stack2\data\charts\TSLA\2024-12-16.png,TSLA,2024-12-16,Down,0,81.95,36.9577,29.9935,-0.1278,-1.3447,val
D:\full-stack2\data\charts\AMZN\2024-12-16.png,AMZN,2024-12-16,Down,0,72.57,8.2994,6.9467,-0.0581,-1.1836,val
D:\full-stack2\data\charts\NVDA\2024-12-16.png,NVDA,2024-12-16,Neutral,1,40.18,-1.1539,-0.0199,0.0173,0.2293,val
D:\full-stack2\data\charts\META\2024-12-16.png,META,2024-12-16,Down,0,63.45,14.4875,11.2692,-0.062,-1.3383,val
D:\full-stack2\data\charts\NFLX\2024-12-16.png,NFLX,2024-12-16,Down,0,65.95,3.2012,3.4876,-0.0323,-0.6354,val
D:\full-stack2\data\charts\AAPL\2024-12-17.png,AAPL,2024-12-17,Down,0,80.92,5.7157,4.6731,-0.038,-2.0157,val
D:\full-stack2\data\charts\GOOGL\2024-12-17.png,GOOGL,2024-12-17,Neutral,1,69.15,6.0472,3.6826,-0.0307,-0.3954,val
D:\full-stack2\data\charts\MSFT\2024-12-17.png,MSFT,2024-12-17,Down,0,71.08,8.3289,6.43,-0.079,-2.8581,val
D:\full-stack2\data\charts\TSLA\2024-12-17.png,TSLA,2024-12-17,Down,0,83.68,40.5386,32.1025,-0.2096,-2.2796,val
D:\full-stack2\data\charts\AMZN\2024-12-17.png,AMZN,2024-12-17,Down,0,69.57,8.3333,7.224,-0.0473,-0.9542,val
D:\full-stack2\data\charts\NVDA\2024-12-17.png,NVDA,2024-12-17,Up,2,38.44,-1.6618,-0.3483,0.0607,0.8034,val
D:\full-stack2\data\charts\META\2024-12-17.png,META,2024-12-17,Down,0,60.55,13.9658,11.8085,-0.0326,-0.6903,val
D:\full-stack2\data\charts\NFLX\2024-12-17.png,NFLX,2024-12-17,Down,0,65.04,3.0283,3.3958,-0.0353,-0.73,val
D:\full-stack2\data\charts\AAPL\2024-12-18.png,AAPL,2024-12-18,Down,0,64.98,5.4685,4.8322,-0.0189,-0.71,val
D:\full-stack2\data\charts\GOOGL\2024-12-18.png,GOOGL,2024-12-18,Neutral,1,59.32,5.8257,4.1112,0.018,0.2182,val
D:\full-stack2\data\charts\MSFT\2024-12-18.png,MSFT,2024-12-18,Down,0,51.93,7.2091,6.5858,-0.0321,-0.79,val
D:\full-stack2\data\charts\TSLA\2024-12-18.png,TSLA,2024-12-18,Down,0,67.28,39.7128,33.6246,-0.0675,-0.5805,val
D:\full-stack2\data\charts\AMZN\2024-12-18.png,AMZN,2024-12-18,Neutral,1,54.99,7.4169,7.2626,0.0166,0.2698,val
D:\full-stack2\data\charts\NVDA\2024-12-18.png,NVDA,2024-12-18,Up,2,36.85,-2.1588,-0.7104,0.1207,1.859,val
D:\full-stack2\data\charts\META\2024-12-18.png,META,2024-12-18,Neutral,1,49.32,11.6301,11.7728,0.0125,0.2252,val
D:\full-stack2\data\charts\NFLX\2024-12-18.png,NFLX,2024-12-18,Neutral,1,53.03,2.6224,3.2411,-0.0096,-0.1868,val
D:\full-stack2\data\charts\AAPL\2024-12-19.png,AAPL,2024-12-19,Down,0,67.21,5.3505,4.9358,-0.0192,-0.7185,val
D:\full-stack2\data\charts\GOOGL\2024-12-19.png,GOOGL,2024-12-19,Up,2,59.42,5.5945,4.4079,0.0443,0.5428,val
D:\full-stack2\data\charts\MSFT\2024-12-19.png,MSFT,2024-12-19,Down,0,51.61,6.2211,6.5129,-0.021,-0.5215,val
D:\full-stack2\data\charts\TSLA\2024-12-19.png,TSLA,2024-12-19,Neutral,1,65.9,38.2974,34.5591,-0.0576,-0.4967,val
D:\full-stack2\data\charts\AMZN\2024-12-19.png,AMZN,2024-12-19,Neutral,1,57.49,6.8354,7.1771,0.0193,0.3158,val
D:\full-stack2\data\charts\NVDA\2024-12-19.png,NVDA,2024-12-19,Up,2,40.04,-2.3824,-1.0448,0.1435,2.1594,val
D:\full-stack2\data\charts\META\2024-12-19.png,META,2024-12-19,Up,2,48.62,9.5388,11.326,0.0581,1.05,val
D:\full-stack2\data\charts\NFLX\2024-12-19.png,NFLX,2024-12-19,Neutral,1,56.67,2.3741,3.0677,-0.0224,-0.4392,val
D:\full-stack2\data\charts\AAPL\2024-12-20.png,AAPL,2024-12-20,Down,0,72.33,5.5701,5.0627,-0.0483,-1.7187,val
D:\full-stack2\data\charts\GOOGL\2024-12-20.png,GOOGL,2024-12-20,Neutral,1,62.0,5.58,4.6423,0.0213,0.2939,val
D:\full-stack2\data\charts\MSFT\2024-12-20.png,MSFT,2024-12-20,Down,0,51.21,5.3423,6.2788,-0.0326,-0.8139,val
D:\full-stack2\data\charts\TSLA\2024-12-20.png,TSLA,2024-12-20,Down,0,60.75,35.5466,34.7566,-0.0634,-0.5283,val
D:\full-stack2\data\charts\AMZN\2024-12-20.png,AMZN,2024-12-20,Neutral,1,58.94,6.4319,7.0281,-0.0125,-0.2161,val
D:\full-stack2\data\charts\NVDA\2024-12-20.png,NVDA,2024-12-20,Up,2,46.62,-2.2099,-1.2778,0.0404,0.5699,val
D:\full-stack2\data\charts\META\2024-12-20.png,META,2024-12-20,Up,2,44.27,6.9717,10.4552,0.0558,0.9785,val
D:\full-stack2\data\charts\NFLX\2024-12-20.png,NFLX,2024-12-20,Down,0,58.61,2.2084,2.8958,-0.0328,-0.6535,val
D:\full-stack2\data\charts\AAPL\2024-12-23.png,AAPL,2024-12-23,Down,0,73.09,5.7405,5.1982,-0.0492,-1.751,val
D:\full-stack2\data\charts\GOOGL\2024-12-23.png,GOOGL,2024-12-23,Neutral,1,64.69,5.7606,4.8659,-0.0035,-0.0495,val
D:\full-stack2\data\charts\MSFT\2024-12-23.png,MSFT,2024-12-23,Down,0,49.9,4.4861,5.9202,-0.0246,-0.6157,val
D:\full-stack2\data\charts\TSLA\2024-12-23.png,TSLA,2024-12-23,Down,0,62.73,33.7474,34.5548,-0.0828,-0.6976,val
D:\full-stack2\data\charts\AMZN\2024-12-23.png,AMZN,2024-12-23,Neutral,1,59.06,6.0537,6.8332,-0.013,-0.2275,val
D:\full-stack2\data\charts\NVDA\2024-12-23.png,NVDA,2024-12-23,Neutral,1,53.43,-1.6532,-1.3529,0.0032,0.043,val
D:\full-stack2\data\charts\META\2024-12-23.png,META,2024-12-23,Neutral,1,50.95,6.041,9.5723,0.0181,0.3084,val
D:\full-stack2\data\charts\NFLX\2024-12-23.png,NFLX,2024-12-23,Down,0,59.28,2.0726,2.7312,-0.04,-0.7954,val
D:\full-stack2\data\charts\AAPL\2024-12-24.png,AAPL,2024-12-24,Down,0,75.75,6.041,5.3668,-0.0827,-2.9621,val
D:\full-stack2\data\charts\GOOGL\2024-12-24.png,GOOGL,2024-12-24,Neutral,1,65.88,5.954,5.0836,-0.0208,-0.2955,val
D:\full-stack2\data\charts\MSFT\2024-12-24.png,MSFT,2024-12-24,Down,0,53.75,4.0866,5.5535,-0.0464,-1.1543,val
D:\full-stack2\data\charts\TSLA\2024-12-24.png,TSLA,2024-12-24,Down,0,68.42,34.4804,34.5399,-0.1461,-1.2132,val
D:\full-stack2\data\charts\AMZN\2024-12-24.png,AMZN,2024-12-24,Down,0,62.66,6.0066,6.6679,-0.0441,-0.7784,val
D:\full-stack2\data\charts\NVDA\2024-12-24.png,NVDA,2024-12-24,Neutral,1,54.12,-1.1544,-1.3132,-0.0307,-0.4623,val
D:\full-stack2\data\charts\META\2024-12-24.png,META,2024-12-24,Neutral,1,54.16,5.8707,8.832,0.0133,0.2264,val
D:\full-stack2\data\charts\NFLX\2024-12-24.png,NFLX,2024-12-24,Down,0,64.6,2.1075,2.6064,-0.1013,-2.2781,val
D:\full-stack2\data\charts\AAPL\2024-12-26.png,AAPL,2024-12-26,Down,0,76.45,6.2727,5.548,-0.0951,-3.4228,val
D:\full-stack2\data\charts\GOOGL\2024-12-26.png,GOOGL,2024-12-26,Neutral,1,65.07,5.9972,5.2663,-0.0235,-0.3322,val
D:\full-stack2\data\charts\MSFT\2024-12-26.png,MSFT,2024-12-26,Down,0,52.45,3.6306,5.1689,-0.0478,-1.2701,val
D:\full-stack2\data\charts\TSLA\2024-12-26.png,TSLA,2024-12-26,Down,0,65.65,34.0115,34.4342,-0.1119,-0.9154,val
D:\full-stack2\data\charts\AMZN\2024-12-26.png,AMZN,2024-12-26,Down,0,59.82,5.7418,6.4827,-0.0378,-0.6953,val
D:\full-stack2\data\charts\NVDA\2024-12-26.png,NVDA,2024-12-26,Down,0,53.67,-0.7735,-1.2053,-0.0479,-0.7207,val
D:\full-stack2\data\charts\META\2024-12-26.png,META,2024-12-26,Neutral,1,52.12,5.3208,8.1298,0.0083,0.1403,val
D:\full-stack2\data\charts\NFLX\2024-12-26.png,NFLX,2024-12-26,Down,0,61.27,2.0471,2.4946,-0.0907,-2.0084,val
D:\full-stack2\data\charts\AAPL\2024-12-27.png,AAPL,2024-12-27,Down,0,67.63,6.1106,5.6605,-0.0873,-2.8707,val
D:\full-stack2\data\charts\GOOGL\2024-12-27.png,GOOGL,2024-12-27,Neutral,1,60.57,5.7372,5.3605,-0.0161,-0.2227,val
D:\full-stack2\data\charts\MSFT\2024-12-27.png,MSFT,2024-12-27,Down,0,45.16,2.6331,4.6618,-0.0345,-0.8895,val
D:\full-stack2\data\charts\TSLA\2024-12-27.png,TSLA,2024-12-27,Down,0,58.59,31.4641,33.8402,-0.0818,-0.6343,val
D:\full-stack2\data\charts\AMZN\2024-12-27.png,AMZN,2024-12-27,Neutral,1,55.37,5.2056,6.2273,-0.0268,-0.4857,val
D:\full-stack2\data\charts\NVDA\2024-12-27.png,NVDA,2024-12-27,Down,0,49.17,-0.6992,-1.1041,-0.0383,-0.566,val
D:\full-stack2\data\charts\META\2024-12-27.png,META,2024-12-27,Neutral,1,50.47,4.548,7.4134,-0.0093,-0.158,val
D:\full-stack2\data\charts\NFLX\2024-12-27.png,NFLX,2024-12-27,Down,0,54.93,1.8441,2.3645,-0.0872,-1.837,val
D:\full-stack2\data\charts\AAPL\2024-12-30.png,AAPL,2024-12-30,Down,0,60.23,5.645,5.6574,-0.0568,-1.7509,val
D:\full-stack2\data\charts\GOOGL\2024-12-30.png,GOOGL,2024-12-30,Neutral,1,58.24,5.3474,5.3579,0.0225,0.3099,val
D:\full-stack2\data\charts\MSFT\2024-12-30.png,MSFT,2024-12-30,Neutral,1,40.58,1.3713,4.0037,0.0035,0.0869,val
D:\full-stack2\data\charts\TSLA\2024-12-30.png,TSLA,2024-12-30,Neutral,1,54.58,27.973,32.6668,0.0259,0.1965,val
D:\full-stack2\data\charts\AMZN\2024-12-30.png,AMZN,2024-12-30,Neutral,1,52.26,4.5308,5.888,0.0093,0.1656,val
D:\full-stack2\data\charts\NVDA\2024-12-30.png,NVDA,2024-12-30,Neutral,1,49.92,-0.5947,-1.0022,-0.0091,-0.1378,val
D:\full-stack2\data\charts\META\2024-12-30.png,META,2024-12-30,Up,2,46.62,3.2098,6.5727,0.0438,0.7333,val
D:\full-stack2\data\charts\NFLX\2024-12-30.png,NFLX,2024-12-30,Down,0,52.42,1.6073,2.2131,-0.0579,-1.2212,val
D:\full-stack2\data\charts\AAPL\2024-12-31.png,AAPL,2024-12-31,Down,0,56.72,5.0747,5.5408,-0.0885,-2.6947,val
D:\full-stack2\data\charts\GOOGL\2024-12-31.png,GOOGL,2024-12-31,Neutral,1,55.33,4.827,5.2517,0.0191,0.26,val
D:\full-stack2\data\charts\MSFT\2024-12-31.png,MSFT,2024-12-31,Neutral,1,38.15,0.1039,3.2237,0.0073,0.1911,val
D:\full-stack2\data\charts\TSLA\2024-12-31.png,TSLA,2024-12-31,Neutral,1,51.0,23.8365,30.9007,0.0247,0.1846,val
D:\full-stack2\data\charts\AMZN\2024-12-31.png,AMZN,2024-12-31,Neutral,1,49.91,3.798,5.47,0.0058,0.1034,val
D:\full-stack2\data\charts\NVDA\2024-12-31.png,NVDA,2024-12-31,Neutral,1,45.18,-0.7612,-0.954,-0.0054,-0.0789,val
D:\full-stack2\data\charts\META\2024-12-31.png,META,2024-12-31,Up,2,44.19,1.6695,5.592,0.044,0.792,val
D:\full-stack2\data\charts\NFLX\2024-12-31.png,NFLX,2024-12-31,Down,0,49.32,1.3308,2.0366,-0.0549,-1.1624,val
D:\full-stack2\data\charts\AAPL\2025-01-02.png,AAPL,2025-01-02,Down,0,46.05,4.0487,5.2424,-0.0569,-1.516,val
D:\full-stack2\data\charts\GOOGL\2025-01-02.png,GOOGL,2025-01-02,Neutral,1,55.49,4.3746,5.0763,0.0347,0.4732,val
D:\full-stack2\data\charts\MSFT\2025-01-02.png,MSFT,2025-01-02,Up,2,36.11,-1.1209,2.3548,0.025,0.6495,val
D:\full-stack2\data\charts\TSLA\2025-01-02.png,TSLA,2025-01-02,Up,2,45.22,18.3648,28.3935,0.1245,0.8802,val
D:\full-stack2\data\charts\AMZN\2025-01-02.png,AMZN,2025-01-02,Neutral,1,50.94,3.2469,5.0254,0.026,0.4685,val
D:\full-stack2\data\charts\NVDA\2025-01-02.png,NVDA,2025-01-02,Neutral,1,51.42,-0.5624,-0.8757,-0.0043,-0.0612,val
D:\full-stack2\data\charts\META\2025-01-02.png,META,2025-01-02,Neutral,1,50.8,1.5346,4.7806,0.0226,0.4326,val
D:\full-stack2\data\charts\NFLX\2025-01-02.png,NFLX,2025-01-02,Down,0,47.79,1.0623,1.8417,-0.0323,-0.684,val
D:\full-stack2\data\charts\AAPL\2025-01-03.png,AAPL,2025-01-03,Down,0,45.36,3.1599,4.8259,-0.0851,-2.2678,val
D:\full-stack2\data\charts\GOOGL\2025-01-03.png,GOOGL,2025-01-03,Neutral,1,58.41,4.1577,4.8926,0.0326,0.4476,val
D:\full-stack2\data\charts\MSFT\2025-01-03.png,MSFT,2025-01-03,Neutral,1,41.61,-1.6909,1.5456,0.0122,0.3215,val
D:\full-stack2\data\charts\TSLA\2025-01-03.png,TSLA,2025-01-03,Neutral,1,52.56,16.3543,25.9857,0.0332,0.2192,val
D:\full-stack2\data\charts\AMZN\2025-01-03.png,AMZN,2025-01-03,Up,2,55.66,3.0948,4.6392,0.0291,0.5315,val
D:\full-stack2\data\charts\NVDA\2025-01-03.png,NVDA,2025-01-03,Neutral,1,59.1,0.0909,-0.6824,-0.0252,-0.3416,val
D:\full-stack2\data\charts\META\2025-01-03.png,META,2025-01-03,Neutral,1,53.15,1.8397,4.1924,0.0196,0.3714,val
D:\full-stack2\data\charts\NFLX\2025-01-03.png,NFLX,2025-01-03,Neutral,1,45.88,0.7946,1.6323,-0.0129,-0.2765,val
D:\full-stack2\data\charts\AAPL\2025-01-06.png,AAPL,2025-01-06,Down,0,48.15,2.5577,4.3723,-0.0864,-2.2839,val
D:\full-stack2\data\charts\GOOGL\2025-01-06.png,GOOGL,2025-01-06,Neutral,1,63.91,4.3438,4.7828,0.0076,0.1036,val
D:\full-stack2\data\charts\MSFT\2025-01-06.png,MSFT,2025-01-06,Up,2,46.3,-1.7627,0.884,0.0429,1.1404,val
D:\full-stack2\data\charts\TSLA\2025-01-06.png,TSLA,2025-01-06,Neutral,1,52.7,14.6413,23.7168,0.0099,0.0656,val
D:\full-stack2\data\charts\AMZN\2025-01-06.png,AMZN,2025-01-06,Up,2,59.29,3.2131,4.354,0.0325,0.5891,val
D:\full-stack2\data\charts\NVDA\2025-01-06.png,NVDA,2025-01-06,Neutral,1,64.03,0.9973,-0.3464,-0.0158,-0.2034,val
D:\full-stack2\data\charts\META\2025-01-06.png,META,2025-01-06,Neutral,1,62.32,4.0893,4.1718,-0.0106,-0.176,val
D:\full-stack2\data\charts\NFLX\2025-01-06.png,NFLX,2025-01-06,Up,2,46.18,0.5817,1.4222,0.0819,1.771,val
D:\full-stack2\data\charts\AAPL\2025-01-07.png,AAPL,2025-01-07,Down,0,44.04,1.8353,3.8649,-0.0766,-1.9765,val
D:\full-stack2\data\charts\GOOGL\2025-01-07.png,GOOGL,2025-01-07,Neutral,1,61.53,4.3305,4.6924,0.0127,0.172,val
D:\full-stack2\data\charts\MSFT\2025-01-07.png,MSFT,2025-01-07,Up,2,41.89,-2.2318,0.2608,0.0576,1.5047,val
D:\full-stack2\data\charts\TSLA\2025-01-07.png,TSLA,2025-01-07,Neutral,1,48.66,11.8011,21.3337,0.0457,0.3053,val
D:\full-stack2\data\charts\AMZN\2025-01-07.png,AMZN,2025-01-07,Up,2,51.93,2.8305,4.0493,0.0599,1.1089,val
D:\full-stack2\data\charts\NVDA\2025-01-07.png,NVDA,2025-01-07,Up,2,51.5,0.9553,-0.0861,0.0505,0.5676,val
D:\full-stack2\data\charts\META\2025-01-07.png,META,2025-01-07,Up,2,56.58,4.8272,4.3029,0.03,0.5024,val
D:\full-stack2\data\charts\NFLX\2025-01-07.png,NFLX,2025-01-07,Up,2,45.23,0.3875,1.2153,0.1202,2.7504,val
D:\full-stack2\data\charts\AAPL\2025-01-08.png,AAPL,2025-01-08,Down,0,44.93,1.2873,3.3494,-0.0821,-2.2247,val
D:\full-stack2\data\charts\GOOGL\2025-01-08.png,GOOGL,2025-01-08,Neutral,1,58.9,4.1484,4.5836,0.0323,0.4321,val
D:\full-stack2\data\charts\MSFT\2025-01-08.png,MSFT,2025-01-08,Up,2,44.18,-2.4009,-0.2715,0.0459,1.2004,val
D:\full-stack2\data\charts\TSLA\2025-01-08.png,TSLA,2025-01-08,Neutral,1,48.8,9.4876,18.9644,0.0295,0.1969,val
D:\full-stack2\data\charts\AMZN\2025-01-08.png,AMZN,2025-01-08,Up,2,51.95,2.5001,3.7395,0.0573,1.0606,val
D:\full-stack2\data\charts\NVDA\2025-01-08.png,NVDA,2025-01-08,Neutral,1,51.47,0.9091,0.113,0.0179,0.2058,val
D:\full-stack2\data\charts\META\2025-01-08.png,META,2025-01-08,Up,2,53.48,4.7807,4.3984,0.0602,1.017,val
D:\full-stack2\data\charts\NFLX\2025-01-08.png,NFLX,2025-01-08,Up,2,43.67,0.1975,1.0117,0.1172,2.8421,val
D:\full-stack2\data\charts\AAPL\2025-01-10.png,AAPL,2025-01-10,Down,0,37.31,0.3792,2.7553,-0.0295,-0.7345,val
D:\full-stack2\data\charts\GOOGL\2025-01-10.png,GOOGL,2025-01-10,Neutral,1,55.71,3.8069,4.4282,-0.0012,-0.0184,val
D:\full-stack2\data\charts\MSFT\2025-01-10.png,MSFT,2025-01-10,Up,2,39.84,-2.9492,-0.807,0.0373,0.9565,val
D:\full-stack2\data\charts\TSLA\2025-01-10.png,TSLA,2025-01-10,Neutral,1,48.75,7.5509,16.6817,0.0061,0.0412,val
D:\full-stack2\data\charts\AMZN\2025-01-10.png,AMZN,2025-01-10,Up,2,47.95,1.9582,3.3832,0.0753,1.3738,val
D:\full-stack2\data\charts\NVDA\2025-01-10.png,NVDA,2025-01-10,Down,0,46.68,0.5276,0.1959,-0.1287,-1.4696,val
D:\full-stack2\data\charts\META\2025-01-10.png,META,2025-01-10,Up,2,55.37,5.0981,4.5384,0.0715,1.2089,val
D:\full-stack2\data\charts\NFLX\2025-01-10.png,NFLX,2025-01-10,Up,2,32.82,-0.2512,0.7591,0.1602,3.1918,val
D:\full-stack2\data\charts\AAPL\2025-01-13.png,AAPL,2025-01-13,Neutral,1,34.66,-0.531,2.0981,0.0165,0.4061,val
D:\full-stack2\data\charts\GOOGL\2025-01-13.png,GOOGL,2025-01-13,Neutral,1,54.01,3.4141,4.2254,0.0225,0.4336,val
D:\full-stack2\data\charts\MSFT\2025-01-13.png,MSFT,2025-01-13,Up,2,38.57,-3.4842,-1.3425,0.0719,1.9335,val
D:\full-stack2\data\charts\TSLA\2025-01-13.png,TSLA,2025-01-13,Neutral,1,51.14,6.6312,14.6716,-0.0129,-0.0907,val
D:\full-stack2\data\charts\AMZN\2025-01-13.png,AMZN,2025-01-13,Up,2,47.36,1.4731,3.0012,0.0901,1.7437,val
D:\full-stack2\data\charts\NVDA\2025-01-13.png,NVDA,2025-01-13,Neutral,1,43.88,0.0089,0.1585,-0.0318,-0.3719,val
D:\full-stack2\data\charts\META\2025-01-13.png,META,2025-01-13,Up,2,52.04,4.6904,4.5688,0.1085,1.8895,val
D:\full-stack2\data\charts\NFLX\2025-01-13.png,NFLX,2025-01-13,Up,2,34.05,-0.5792,0.4915,0.1565,3.4383,val
D:\full-stack2\data\charts\AAPL\2025-01-14.png,AAPL,2025-01-14,Up,2,33.49,-1.3269,1.4131,0.0261,0.6502,val
D:\full-stack2\data\charts\GOOGL\2025-01-14.png,GOOGL,2025-01-14,Up,2,51.78,2.9602,3.9724,0.0303,0.5999,val
D:\full-stack2\data\charts\MSFT\2025-01-14.png,MSFT,2025-01-14,Up,2,37.45,-3.9838,-1.8708,0.0641,1.7322,val
D:\full-stack2\data\charts\TSLA\2025-01-14.png,TSLA,2025-01-14,Neutral,1,49.14,5.2806,12.7934,-0.0183,-0.1283,val
D:\full-stack2\data\charts\AMZN\2025-01-14.png,AMZN,2025-01-14,Up,2,46.46,1.0204,2.605,0.0887,1.7172,val
D:\full-stack2\data\charts\NVDA\2025-01-14.png,NVDA,2025-01-14,Down,0,42.38,-0.5147,0.0238,-0.0612,-0.7167,val
D:\full-stack2\data\charts\META\2025-01-14.png,META,2025-01-14,Up,2,46.43,3.1988,4.2948,0.1384,2.3306,val
D:\full-stack2\data\charts\NFLX\2025-01-14.png,NFLX,2025-01-14,Up,2,31.23,-0.9244,0.2083,0.1808,3.9523,val
D:\full-stack2\data\charts\AAPL\2025-01-15.png,AAPL,2025-01-15,Neutral,1,42.12,-1.5712,0.8162,-0.0012,-0.0273,val
D:\full-stack2\data\charts\GOOGL\2025-01-15.png,GOOGL,2025-01-15,Neutral,1,59.61,3.0386,3.7856,0.0272,0.4991,val
D:\full-stack2\data\charts\MSFT\2025-01-15.png,MSFT,2025-01-15,Down,0,48.66,-3.4892,-2.1944,-0.0266,-0.6256,val
D:\full-stack2\data\charts\TSLA\2025-01-15.png,TSLA,2025-01-15,Neutral,1,57.38,6.7038,11.5755,-0.0652,-0.4317,val
D:\full-stack2\data\charts\AMZN\2025-01-15.png,AMZN,2025-01-15,Up,2,53.97,1.1,2.304,0.0505,0.9162,val
D:\full-stack2\data\charts\NVDA\2025-01-15.png,NVDA,2025-01-15,Down,0,48.2,-0.5619,-0.0933,-0.0851,-0.9728,val
D:\full-stack2\data\charts\META\2025-01-15.png,META,2025-01-15,Up,2,54.93,3.8108,4.198,0.1132,1.7385,val
D:\full-stack2\data\charts\NFLX\2025-01-15.png,NFLX,2025-01-15,Up,2,40.14,-1.0259,-0.0385,0.1473,2.9352,val
D:\full-stack2\data\charts\AAPL\2025-01-16.png,AAPL,2025-01-16,Up,2,32.58,-2.5072,0.1515,0.0339,0.6831,val
D:\full-stack2\data\charts\GOOGL\2025-01-16.png,GOOGL,2025-01-16,Up,2,55.28,2.8558,3.5996,0.0576,1.1747,val
D:\full-stack2\data\charts\MSFT\2025-01-16.png,MSFT,2025-01-16,Down,0,47.18,-3.1986,-2.3953,-0.0224,-0.5402,val
D:\full-stack2\data\charts\TSLA\2025-01-16.png,TSLA,2025-01-16,Neutral,1,53.19,6.5938,10.5792,-0.0223,-0.1529,val
D:\full-stack2\data\charts\AMZN\2025-01-16.png,AMZN,2025-01-16,Up,2,50.31,0.9352,2.0303,0.0771,1.4701,val
D:\full-stack2\data\charts\NVDA\2025-01-16.png,NVDA,2025-01-16,Down,0,45.26,-0.8054,-0.2357,-0.1011,-1.1515,val
D:\full-stack2\data\charts\META\2025-01-16.png,META,2025-01-16,Up,2,52.64,3.7845,4.1153,0.1274,1.953,val
D:\full-stack2\data\charts\NFLX\2025-01-16.png,NFLX,2025-01-16,Up,2,38.55,-1.1407,-0.259,0.1595,3.1897,val
D:\full-stack2\data\charts\AAPL\2025-01-17.png,AAPL,2025-01-17,Neutral,1,35.4,-3.0754,-0.4939,-0.0086,-0.1736,val
D:\full-stack2\data\charts\GOOGL\2025-01-17.png,GOOGL,2025-01-17,Up,2,59.03,2.9253,3.4648,0.0267,0.5311,val
D:\full-stack2\data\charts\MSFT\2025-01-17.png,MSFT,2025-01-17,Down,0,51.29,-2.5829,-2.4328,-0.0422,-1.0028,val
D:\full-stack2\data\charts\TSLA\2025-01-17.png,TSLA,2025-01-17,Down,0,56.22,7.4439,9.9521,-0.1004,-0.6929,val
D:\full-stack2\data\charts\AMZN\2025-01-17.png,AMZN,2025-01-17,Up,2,56.54,1.2167,1.8676,0.0508,0.9152,val
D:\full-stack2\data\charts\NVDA\2025-01-17.png,NVDA,2025-01-17,Down,0,50.32,-0.6568,-0.3199,-0.1529,-1.7049,val
D:\full-stack2\data\charts\META\2025-01-17.png,META,2025-01-17,Up,2,53.17,3.8376,4.0597,0.1382,2.1242,val
D:\full-stack2\data\charts\NFLX\2025-01-17.png,NFLX,2025-01-17,Up,2,44.85,-1.0921,-0.4256,0.1408,2.6775,val
D:\full-stack2\data\charts\AAPL\2025-01-21.png,AAPL,2025-01-21,Up,2,29.7,-4.068,-1.2087,0.0456,0.8826,val
D:\full-stack2\data\charts\GOOGL\2025-01-21.png,GOOGL,2025-01-21,Up,2,61.35,3.1093,3.3937,0.0421,0.9823,val
D:\full-stack2\data\charts\MSFT\2025-01-21.png,MSFT,2025-01-21,Down,0,50.78,-2.1129,-2.3688,-0.0376,-1.1338,val
D:\full-stack2\data\charts\TSLA\2025-01-21.png,TSLA,2025-01-21,Down,0,55.48,7.8313,9.528,-0.0751,-0.5656,val
D:\full-stack2\data\charts\AMZN\2025-01-21.png,AMZN,2025-01-21,Up,2,61.27,1.8039,1.8548,0.0492,1.0596,val
D:\full-stack2\data\charts\NVDA\2025-01-21.png,NVDA,2025-01-21,Down,0,53.78,-0.2841,-0.3128,-0.1575,-1.7501,val
D:\full-stack2\data\charts\META\2025-01-21.png,META,2025-01-21,Up,2,54.55,4.1286,4.0735,0.1423,2.3911,val
